docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.2_10	novelty_0.2_25	novelty_0.2_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.2_10	transience_0.2_25	transience_0.2_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.2_10	resonance_0.2_25	resonance_0.2_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
inu.30000088073204	5.89180361592	5.92844839708	5.96306927848	4.13544936716	4.17447287091	4.19166879454	3.47464395584	3.49675487305	3.52528548781	3.23503692651	3.25795589753	3.30068496312	5.99823657582	nan	nan	4.22134556529	nan	nan	3.45881786118	nan	nan	3.18641557745	nan	nan	-0.106432959895	nan	nan	-0.0858961981291	nan	nan	0.0158260946619	nan	nan	0.0486213490615	nan	nan
mdp.39015012358662	5.70763014049	5.72597443208	5.81750840812	4.03194481813	4.10575327753	4.25676584284	3.1023133707	3.27042305259	3.50573543787	2.76214405012	2.9797558887	3.2257492706	5.93065608802	6.12812840862	6.2717488837	4.27339816909	4.57636257031	4.76346861	3.44964440256	3.72814522839	3.92738268357	3.12024092034	3.36018278222	3.5593515028	-0.223025947537	-0.402153976548	-0.454240475577	-0.241453350961	-0.470609292779	-0.50670276716	-0.347331031856	-0.457722175801	-0.421647245699	-0.358096870221	-0.380426893519	-0.333602232206
nyp.33433074865290	5.56391151869	nan	nan	2.50885620259	nan	nan	1.65752870033	nan	nan	1.44652107751	nan	nan	5.47817494503	5.57486525267	5.78393007862	2.56479827712	2.5520057718	2.69601400323	1.74170737445	1.78137564095	1.85465322053	1.59069630726	1.6006907581	1.66016083561	0.0857365736565	nan	nan	-0.0559420745278	nan	nan	-0.0841786741193	nan	nan	-0.144175229755	nan	nan
yale.39002002891100	7.87707530796	7.74783942991	7.82635047567	5.414143188	5.06113888829	5.20087016419	4.03528771605	3.81576521177	3.84943404869	3.62272140799	3.44172652918	3.46953616689	7.95952675135	8.01115485362	8.11236841048	5.47713652469	5.51598869172	5.76695856421	4.11719847988	4.14650066826	4.34392302262	3.68782189098	3.71132369983	3.91209336154	-0.0824514433871	-0.263315423705	-0.286017934804	-0.0629933366967	-0.454849803436	-0.566088400016	-0.0819107638296	-0.330735456494	-0.494488973924	-0.0651004829911	-0.269597170649	-0.442557194654
uiuo.ark+=13960=t8pc3h23p	4.89251024682	5.08169093485	5.33705162859	3.43311795053	3.60300868917	3.91818267707	2.96321046297	3.09105821386	3.36542778409	2.7654379721	2.88221533182	3.15177826463	4.73666203282	4.82661401311	4.99491109926	3.30622968405	3.36900053773	3.56126122809	2.80624436018	2.86789570027	3.0330416178	2.58770654575	2.68443404965	2.83836615738	0.155848214002	0.255076921739	0.342140529336	0.126888266481	0.234008151445	0.35692144898	0.156966102788	0.223162513585	0.332386166294	0.177731426354	0.197781282164	0.313412107243
uc2.ark+=13960=t52f7x33w	6.39022733003	6.35794822499	6.32704369229	5.18188447426	5.19452423018	5.2046148224	4.49490817634	4.49864361361	4.52817670369	4.19555055304	4.18542665518	4.20336591153	6.46240435363	6.64047716084	6.70640544128	5.18347719684	5.31563252947	5.3596424156	4.3018926279	4.41809078688	4.43631136007	3.8885834623	4.00121623273	3.99271935155	-0.0721770235979	-0.282528935849	-0.379361748992	-0.00159272258119	-0.121108299282	-0.155027593203	0.193015548436	0.080552826729	0.0918653436229	0.306967090734	0.184210422455	0.210646559983
osu.32435001091792	5.37454036212	5.57766322262	5.74516405194	3.54546765565	3.8223431409	4.02516213344	2.79753201331	3.10012363895	3.31014214192	2.55497157678	2.86187953737	3.06242861927	5.39448184084	5.34084389999	5.37464243225	3.61787006272	3.57254995847	3.6419726433	2.85259727331	2.86590934458	2.93153846473	2.60380288922	2.62473327457	2.68545576929	-0.0199414787189	0.236819322628	0.370521619692	-0.0724024070721	0.249793182428	0.383189490142	-0.0550652600048	0.234214294365	0.378603677192	-0.0488313124435	0.237146262791	0.376972849983
mdp.39015016424528	5.38306172658	5.44289801059	5.53034599264	4.06036131114	4.12232734365	4.26436460235	3.56198555972	3.5964469444	3.76362482043	3.36778138761	3.39054220298	3.56536088033	5.31662449118	5.43384844994	5.54447011985	3.99044166644	4.11097333783	4.21722970467	3.5340998969	3.61835080809	3.68526480622	3.37937348721	3.44311418715	3.48981232912	0.0664372354051	0.00904956064883	-0.0141241272054	0.0699196447032	0.011354005821	0.0471348976821	0.0278856628258	-0.0219038636962	0.0783600142093	-0.0115920995952	-0.052571984166	0.0755485512085
uiuo.ark+=13960=t0ms43c1g	5.05101123657	5.06254209901	5.1302294908	3.42604276504	3.4278460669	3.57455701249	2.91024220849	2.89927210631	3.07805122326	2.71182990918	2.70397883927	2.89328898631	5.35950431773	5.50684032417	5.65680582533	3.65142364735	3.85841632791	4.04104077188	3.05043578278	3.2540391506	3.42170165045	2.86589156074	3.0330196645	3.19382505154	-0.308493081157	-0.444298225152	-0.526576334531	-0.225380882313	-0.430570261012	-0.466483759392	-0.140193574288	-0.354767044284	-0.343650427193	-0.154061651563	-0.329040825237	-0.300536065228
wu.89099774317	4.74645483797	4.77496345159	4.87203388535	3.34753914835	3.4096356081	3.57529924183	2.80036075516	2.85967149086	3.05410542902	2.62095670476	2.66001953424	2.86747333682	4.51010077594	4.56061607635	4.63667542878	3.22519402389	3.2965021037	3.39950876358	2.7595148478	2.81222612348	2.91393742945	2.59926893113	2.62773261781	2.71852668222	0.236354062028	0.214347375241	0.235358456568	0.12234512446	0.113133504397	0.175790478251	0.0408459073545	0.0474453673762	0.140167999575	0.0216877736253	0.0322869164356	0.148946654608
uc2.ark+=13960=t3xs5m07n	5.82572337494	5.75637272796	5.72967378523	4.7106957236	4.64244159644	4.604732183	4.23853865204	4.13471659398	4.08933655074	4.0464374782	3.91210222602	3.8621118211	5.92112161065	6.08740278147	6.22698310094	4.8090629143	4.96847722006	5.07754175732	4.29619324302	4.42916910184	4.51220596669	4.07649554593	4.20473156876	4.28466385197	-0.0953982357065	-0.331030053511	-0.49730931571	-0.0983671906987	-0.32603562362	-0.472809574319	-0.0576545909783	-0.294452507855	-0.422869415953	-0.0300580677325	-0.292629342734	-0.422552030874
njp.32101064789926	7.74316250266	7.81762495346	nan	6.11235298674	6.22535168457	nan	5.15602359644	5.18673234882	nan	4.66604132231	4.67243928438	nan	7.70829034523	7.83167843625	7.90907698311	5.93544290624	6.14362617973	6.23357432509	4.70404084121	4.96271920262	5.0874555815	4.19041236662	4.4778670109	4.62872648554	0.0348721574247	-0.0140534827961	nan	0.176910080498	0.0817255048451	nan	0.45198275523	0.2240131462	nan	0.47562895569	0.194572273477	nan
yale.39002005021796	5.69834599685	nan	nan	4.27167137577	nan	nan	3.59769165382	nan	nan	3.28341699441	nan	nan	6.04895941023	6.10044340118	6.2379777319	4.48954621236	4.55002197605	4.66707070682	3.63936718316	3.70126795045	3.80098706378	3.25919902656	3.31964191507	3.42214973353	-0.350613413377	nan	nan	-0.217874836591	nan	nan	-0.0416755293338	nan	nan	0.0242179678493	nan	nan
uc1.b3553825	5.23590159421	5.31444078067	5.48949644966	3.6829713677	3.78263483676	4.02621151338	3.1054972928	3.19211666229	3.4701014795	2.85728846464	2.95235255754	3.24205105086	5.13276749234	5.20418105586	5.22288406567	3.55551056087	3.62776639366	3.66606285956	2.92566450615	2.96797306084	2.9838379028	2.67755339537	2.73388534902	2.71795032943	0.103134101865	0.110259724816	0.266612383988	0.127460806829	0.154868443106	0.360148653813	0.179832786657	0.224143601455	0.486263576699	0.179735069273	0.218467208526	0.524100721428
pst.000029027521	9.57016472772	9.65080279832	9.73646106892	6.98138877612	7.01447327369	7.12026296797	4.52273199742	4.59358866235	4.71860269593	3.80385133107	3.8615395346	3.95814720155	9.55006283906	9.56351869958	nan	6.88436382243	6.88692749255	nan	4.52595262057	4.5753952857	nan	3.80512216867	3.97013264463	nan	0.020101888661	0.0872840987366	nan	0.0970249536928	0.127545781139	nan	-0.0032206231511	0.0181933766446	nan	-0.00127083760368	-0.108593110033	nan
uc1.32106007725721	11.5240438718	11.5521557476	11.5604735992	9.35359477342	9.41649307576	9.53399202673	5.80939978794	6.05617335673	6.16523798892	4.92407068607	5.14614964088	5.18484861931	11.4693489657	11.5369401628	11.5996078779	9.32997002437	9.38282795935	9.46699426704	6.01903196657	5.9348156433	6.07229426507	5.15824273585	4.94019256962	5.02682835331	0.0546949060833	0.015215584736	-0.0391342787577	0.0236247490518	0.0336651164163	0.066997759684	-0.209632178624	0.121357713428	0.092943723856	-0.23417204978	0.205957071259	0.158020266001
nyp.33433076022320	4.92150629102	5.02220935968	5.12704531283	3.6543135458	3.79564123053	3.93533439813	3.15492116283	3.31208327645	3.44031658136	2.95664717302	3.11927886076	3.2477531494	4.80350561477	4.90736361543	4.99428975983	3.5606422723	3.68336628049	3.78320943433	3.06283645219	3.13444234628	3.21254573881	2.85663160666	2.90849171202	2.97615187294	0.118000676254	0.11484574425	0.132755552998	0.0936712735086	0.112274950043	0.152124963801	0.0920847106342	0.177640930173	0.227770842555	0.100015566352	0.210787148739	0.271601276456
uc2.ark+=13960=t7qn6129q	5.06418295213	5.02865844666	5.02560780008	3.79951696106	3.72450765711	3.70656271361	3.29406080247	3.20089445049	3.18664426443	3.06448676794	2.98369850666	2.96690279153	5.2081730777	5.35607000921	5.48602211815	3.80492617343	4.00367236342	4.14565973319	3.21213342707	3.42242453661	3.55416624336	3.00104049355	3.20561418044	3.32629567184	-0.143990125571	-0.327411562545	-0.46041431807	-0.00540921237075	-0.27916470631	-0.439097019573	0.0819273754007	-0.22153008612	-0.36752197893	0.0634462743915	-0.221915673787	-0.359392880309
uc1.$b555827	6.29202239464	6.34631037431	6.39315809475	4.78147808296	4.92456506025	5.00624293854	4.01738630334	4.2402466978	4.35421189837	3.73570634893	3.98607573537	4.10264123549	6.20734266363	6.26124760263	6.29403394996	4.63844197828	4.68797655737	4.75276765146	3.80185613903	3.8717630221	3.97582818458	3.45211719067	3.54519602391	3.66489564264	0.0846797310097	0.0850627716862	0.0991241447917	0.14303610468	0.236588502888	0.253475287072	0.215530164306	0.368483675705	0.378383713787	0.283589158266	0.440879711453	0.437745592846
pst.000025716962	9.61211785367	9.87351579191	10.1095116486	5.95850193949	6.2668444105	6.61147627723	5.04728024129	5.21692948232	5.48041948711	4.68819731621	4.83049631864	5.06916409797	9.63527314649	9.75381071277	nan	6.1540151123	6.30229575987	nan	5.28454739495	5.43120607479	nan	4.9154784541	5.056979401	nan	-0.0231552928224	0.119705079134	nan	-0.195513172802	-0.0354513493657	nan	-0.237267153665	-0.214276592468	nan	-0.227281137888	-0.226483082357	nan
nyp.33433081962098	5.18252232415	5.37715934838	5.59224096518	3.82804244522	4.04219206423	4.29020222467	3.18723201836	3.41626655185	3.69328675083	2.95607673889	3.17124500942	3.45727109314	5.2311544886	5.23366167699	5.25868570217	3.93151422159	3.95198883559	3.98475564501	3.34703231768	3.38062482793	3.40830217956	3.17357030987	3.16305329396	3.19288411216	-0.0486321644529	0.143497671391	0.333555263005	-0.103471776376	0.0902032286412	0.305446579659	-0.159800299314	0.0356417239258	0.284984571267	-0.21749357098	0.00819171545694	0.264386980985
uc1.$b792406	4.82926556013	4.78900427644	4.686405889	3.59372324953	3.54193506196	3.44458725415	3.00639993168	2.91997258412	2.81938881983	2.75303432339	2.65554014155	2.55565015246	4.95480670137	5.07646056289	5.17782819468	3.77577048242	3.89168794501	4.01009389346	3.1230995432	3.20861411528	3.33181329809	2.81829765266	2.89121035485	2.99627927305	-0.125541141235	-0.287456286443	-0.491422305684	-0.182047232882	-0.349752883052	-0.56550663931	-0.116699611522	-0.288641531155	-0.512424478264	-0.0652633292675	-0.235670213298	-0.440629120585
