age	precocity	reviewstatus
57.0	-0.07621889329355112	0
42.0	0.3968891364451606	0
61.0	0.11488025040045237	0
33.0	-0.09130880824176044	0
29.0	2.1739808926243476	0
36.0	-0.2738116874221397	0
65.0	-2.2860405296229436	0
	-0.5906540540137644	0
	0.11470997613645284	0
29.0	-0.4500844847411191	0
55.0	0.2855846824017545	0
32.0	-0.07583742262415209	0
	-0.4951119151562572	0
51.0	-0.2652908158763921	0
29.0	0.9021141761884379	0
	0.82623223614742	0
34.0	0.14125127971942672	0
47.0	0.7184589794497922	0
27.0	1.6611677016730078	0
	-1.0213646404456949	0
35.0	-0.08799192046295708	0
34.0	0.37874060285043165	0
	-2.812217222720085	0
53.0	-0.33496341106808264	0
	-0.827327576414921	0
38.0	0.04682698170337907	0
47.0	-1.900288289510934	0
45.0	0.14208721920418088	0
39.0	-0.2415965296294089	0
	0.6090002548573817	0
	-1.2274800499236977	0
	0.17186313782961235	0
28.0	-1.0125657510114114	0
44.0	0.7257178262030688	0
43.0	0.40067600372280193	0
	-1.1661945936511569	0
34.0	-0.5041277633734383	0
	-0.7344715569028085	0
	1.0979382436929466	0
	0.7193433310630769	0
44.0	1.0559865155738932	0
39.0	0.653415585345988	0
	-0.3170141854957377	0
44.0	0.32339039456249247	0
28.0	0.07530458310093907	0
40.0	0.6493358702606661	0
36.0	0.3951465907440192	0
	0.6705305065468181	0
52.0	-0.35990190483872	0
35.0	1.371405988145927	0
	-0.5952058221204299	0
	0.5954342613960881	0
	-0.1587107312232193	0
52.0	0.683544005126734	0
32.0	0.29387661942191007	0
40.0	0.9131030984707972	0
	-0.16284482279000143	0
	0.45525696728634424	0
	1.03931444917282	0
	0.3202342959581344	0
	0.5066171916122507	0
58.0	0.8656369127044259	0
44.0	-1.108342870365861	0
65.0	-2.1928421816461876	0
	-1.2795508337094883	0
30.0	0.1413439865672331	0
37.0	0.275286766034902	0
50.0	-0.5223768148540231	0
	-0.7096731138198407	0
	0.3086745738363719	0
	0.4632849722795053	0
50.0	-0.6161122871314858	0
38.0	-1.8138032304473066	0
	0.8902876189409327	0
48.0	0.24680105214495338	0
	1.4461274982009664	0
	0.7974853331711024	0
	-0.8060862169618319	0
28.0	1.4732075717857742	0
	0.1992388773742438	0
25.0	1.0892701962276732	0
35.0	-0.2390194052311077	0
38.0	0.8927257738974487	0
	0.5061244540709703	0
51.0	0.11319020761411862	0
32.0	0.24743543748102312	0
	-0.19262620677408548	0
45.0	0.00039043481727509964	0
69.0	-0.21261516879544967	0
	-0.9681983305141773	0
	-0.5851770055817294	0
39.0	1.487263582507703	0
37.0	1.028400485322203	0
36.0	0.9987656372707004	0
	0.560719568699642	0
	0.4104519000663533	0
	1.7118434717483557	0
66.0	0.1953096122278752	0
52.0	-0.8180154635135954	0
39.0	-0.27570811866576145	0
49.0	-0.30418885181826083	0
36.0	-0.19817363241170152	0
35.0	0.6809277296576238	0
42.0	0.9235920569631295	0
52.0	-0.26051398629701256	0
	0.4116433053024922	0
38.0	-0.0815561184709474	0
	0.526133738499115	0
24.0	1.8356924973812798	0
	0.49768078988707043	0
	1.147453040083657	0
39.0	-0.7379274134638713	0
	0.9157611805835482	0
	-1.150864301523266	0
46.0	1.8229743906409677	0
	-0.40251926749731504	0
	0.0682325799679535	0
	-0.321572337386115	0
	0.012258947462682464	0
48.0	-0.8337292711791169	0
46.0	0.8667399868616722	0
30.0	0.8275212494686933	0
69.0	-1.1608965434263392	0
63.0	-1.5585935729680043	0
	-1.9368218732419349	0
56.0	-1.6471818065654897	0
43.0	0.21805076448339125	0
	1.8471737177423189	0
37.0	-0.7430812442337354	0
26.0	0.9385424791271129	0
35.0	0.9649649297544886	0
	-0.15636763862702613	0
	0.8315514097864667	0
	-0.30785304110884726	0
54.0	-1.4678033400584674	0
	0.02192662534898213	0
	-1.2043417379289405	0
	1.3412446218721816	0
50.0	0.38393117724990494	0
	-0.6319767524320594	0
	0.5273371025778534	0
	-2.2902223699204565	0
35.0	0.8541042106657782	0
40.0	-0.8565234468579824	0
	-1.0165557121635553	0
36.0	0.17388446195049903	0
	-1.0141739333240547	0
53.0	-0.44827939591428084	0
57.0	0.1425626138845618	0
50.0	-0.3376049343426309	0
	-0.5146674884862323	0
