docid	allcopiesofwork	author	bestseller	contrast4reviewed	copiesin25yrs	earlyedition	firstpub	gender	heath	imprint	inferreddate	lastname	latestcomp	mostdiscussed	nationality	norton	nortonshort	preregistered	recordid	reviewed	title	inferrednation
uc1.$b85973	1.0	Beresford, J. D	False	False	1.0	True	1926.0	m	False	Indianapolis|The Bobbs-Merrill Company|c1926	1926	Beresford	1926	False	uk	False	False	False	6592648.0	True	Almost Pagan	uk
uc1.$b322854	2.0	Bromfield, Louis	True	False	2.0	True			False	New York|Frederick A. Stokes Company|1927.	1927	Bromfield	1927	False		False	False	False	582421.0	False	A good woman	us
uc2.ark+=13960=t9t14ws52	1.0	Weitzel, Sophie Winthrop	False	True	1.0	True	1871.0	f	False	New York;A.D.F. Randolph;1871	1871	Weitzel	1871	False	us	False	False	False	7676603.0	False	Miss Roberts' fortune	us
uc2.ark+=13960=t94748z1s		Jacobs, W. W	False	True			1919.0	m	False	New York;C. Scribner's Sons;1920, c1919.	1920	Jacobs	1919	False	uk	False	False	False	7663199.0	False	Deep waters	uk
mdp.39015024078944	6.0	Styron, William	True	False	6.0	True			False	New York|Random House|1967	1967	Styron	1967	False		False	False	False	1113266.0	False	The confessions of Nat Turner	us
uc1.b3290399		William McFee	False	False			1922.0	m	False		1922	William	1922	False	uk	False	False	False		True	Command	uk
mdp.39015059447527		Comfort, Will Levington	False	True			1913.0	m	False	Philadelphia;London;J. B. Lippincott company;1913.	1913	Comfort	1913	False	us	False	False	False	201101.0	False	The road of living men;	us
inu.30000027410699	6.0	De la Roche, Mazo	True	False	5.0	True			False	New York|Grosset & Dunlap|c1927.	1927	De	1927	False		False	False	False	6063596.0	False	Jalna	ca
nyp.33433076089220	1.0	Kennedy, Sidney R	False	False	1.0	True	1912.0	m	False	New York;The Macmillan Company;1912.	1912	Kennedy	1912	False		False	False	False	8659769.0	True	White ashes	guess: us
uc2.ark+=13960=t87h1m84p	5.0	Francis, Francis	False	False	3.0	True	1859.0	m	False	London;Hurst and Blackett;1859.	1859	Francis	1859	False	uk	False	False	False	7688076.0	True	Newton Dogvane	uk
mdp.39015005711711	4.0	Jones, James	True	False	2.0	True			False	New York|Scribner|1951.	1951	Jones	1951	False		False	False	False	483353.0	False	From here to eternity	us
uva.x030826018	2.0	Townsend, Virginia F	False	True	2.0	True	1894.0	f	False	Boston;Lee and Shepard;c1894.	1894	Townsend	1894	False	us	False	False	False	7674993.0	False	"""Sirs, only seventeen!"""	us
mdp.39015014510963	1.0	Hoffman, William Dawson	False	True	1.0	True	1928.0	m	False	Chicago|A. C. McClurg & co.|1928.	1928	Hoffman	1928	False	us	False	False	False	437755.0	False	The Saddle Wolf, | $c: by W. D. Hoffman.	us
uc2.ark+=13960=t3125qn73		Porter, Eleanor H.	True	False			1916.0		False		1916	Porter	1916	False		False	False	False	7669520.0	False	Just David	us
uiuo.ark+=13960=t52f8d47f	1.0	Yonge, Charlotte M	False	True	1.0	True	1889.0	f	False	London;Macmillan;1889.	1889	Yonge	1888	False	uk	False	False	False	9438764.0	False	Beechcroft at Rockstone	uk
pst.000002132532	5.0	Somerville, E. Œ	False	False	3.0	True	1889.0	f	False	Longmans, Green;1889].	1889	Somerville	1889	False	ir	False	False	False	7025711.0	True	An Irish cousin	ir
inu.39000003684086		Lewis, Sinclair	False	False			1925.0	m	False	New York|P. F. Collier|c1925.	1925	Lewis	1925	False	us	False	False	False	538061.0	True	Arrowsmith	us
uc2.ark+=13960=t17m0473p	3.0	Maria	False	True	3.0	True	1866.0		False	Boston;E. P. Weston;1866.	1866	Maria	1866	False		False	False	False	7645973.0	False	Bessie and Raymond;	guess: us
njp.32101068169497	3.0	Gerard, E	False	False	3.0	True	1882.0	f	False	Edinburgh;London;W. Blackwood and Sons;1882.	1882	Gerard	1882	False	uk	False	False	False	8968502.0	True	Beggar my neighbor	guess: non-us
uc2.ark+=13960=t20c4th85	2.0	Jewett, Sarah Orne	False	False	2.0	True			True	Boston;New York;Houghton, Mifflin and company;1886.	1886	Jewett	1886	False		True	False	False	589937.0	False	A white heron	us
uc1.b3710785	4.0	Norris, Kathleen Thompson	True	False	4.0	True	1916.0		False	Garden City, N.Y.;Doubleday, page & company;1916.	1916	Norris	1916	False		False	False	False	10147035.0	False	The heart of Rachael	us
mdp.39015061868900	5.0	Caine, Hall,	True	False	5.0	True	1913.0		False	Philadelphia;London;J.B. Lippincott Co.;1913.	1913	Caine	1913	False		False	False	False	4974450.0	False	The woman thou gavest me	uk
uc1.$b809229	1.0	Holland, J. G	False	False	1.0	True	1860.0	m	False	New York;Scribner;1860.	1860	Holland	1860	False	us	False	False	False	7939034.0	True	Miss Gilbert's career	us
hvd.hn2rru	30.0	Scott, Walter,	True	False	8.0	True	1821.0	m	False	Philadelphia;M. Carey ...;1821.	1821	Scott	1821	False	uk	False	False	False	9721263.0	False	Kenilworth	uk
uc1.b4713109	3.0	Brontë, Charlotte	False	False	1.0	False	1847.0	f	False	London;New York;Chesterfield Society;l900?	1900	Brontë	1847	False	uk	False	False	True	11256573.0	False	Jane Eyre	uk
mdp.39015002749268	1.0	Rossner, Judith	True	False	1.0	True			False	New York|Simon and Schuster|1975	1975	Rossner	1975	False		False	False	False	43733.0	False	Looking for Mr. Goodbar	us
uc2.ark+=13960=t1bk1865t	1.0	McCutcheon, George Barr	True	False	1.0	True	1914.0		False	New York;Grosset and Dunlap;1914.	1914	McCutcheon	1914	False		False	False	False	7666917.0	False	The Prince of Graustark	us
mdp.39015013020519		Derleth, August William	False	True			1939.0	m	False	New York|Scribner|1939.	1939	Derleth	1939	False	us	False	False	False	434621.0	False	Restless is the river / | $c: August Derleth.	us
inu.32000002892091		Holtby, Winifred	False	True			1936.0	f	False	New York|The Macmillan Company|1936.	1936	Holtby	1935	False	uk	False	False	False	477968.0	False	South Riding; | a novel | $c: by Winifred Holtby.	uk
uc2.ark+=13960=t9w08x645	2.0	Altsheler, Joseph A	False	False	2.0	True	1898.0	m	False	New York;D. Appleton and company;1898.	1898	Altsheler	1898	False	us	False	False	False	7650366.0	True	A herald of the West;	us
mdp.39015014667003		Dickens, Charles	False	False			1861.0	m	False	London;Chapman and Hall ...;1861.	1861	Dickens	1850	False	uk	False	False	False	3862375.0	True	Great expectations	uk
mdp.39015040577028	1.0	Yamashita, Karen Tei	False	False	1.0	True			True	Minneapolis|Coffee House Press|Saint Paul, MN|Distributed by Consortium Book Sales & Distribution|1997.	1997	Yamashita	1997	False		False	False	False	3948055.0	False	Tropic of orange : a novel	us
mdp.39015049217741	35.0	Doyle, Arthur Conan,	True	False	11.0	True	1892.0	m	False	New York;Harper & Bros.;1892.	1892	Doyle	1892	False	uk	False	False	False	207878.0	False	Adventures of Sherlock Holmes	uk
mdp.39015027237067	1.0	Stewart, Mary	True	False	1.0	False			False	New York|Morrow|1976.	1976	Stewart	1943	False		False	False	False	691416.0	False	Touch not the cat	guess: us
mdp.39015002758004		Santayana, George	False	False			1935.0	m	False	New York|C. Scribner's sons|1936.	1936	Santayana	1935	False	us	False	False	False	1027802.0	True	The Last Puritan: A Memoir in the Form of a Novel	us
uc2.ark+=13960=t10p0ww49		Hawthorne, Nathaniel,	True	False			1850.0	m	True		1866	Hawthorne	1850	True	us	True	False	False	7680433.0	True	The scarlet letter	us
mdp.39015031325825		Hutchinson, A. S. M.	True	False			1921.0		False	Boston;Little, Brown, and company;1921.	1921	Hutchinson	1921	False		False	False	False	480185.0	False	If winter comes	non
nyp.33433075746648	1.0	Sergeant, Adeline	False	True	1.0	True	1901.0	f	False	New York;F.M. Buckles & co.;1901.	1901	Sergeant	1901	False	uk	False	False	False	8667416.0	False	My lady's diamonds	uk
mdp.39015014862448	1.0	Yerby, Frank	True	False	1.0	True			False	New York|Dial|1954.	1954	Yerby	1954	False		False	False	False	1189209.0	False	Benton's Row	guess: us
uiuo.ark+=13960=t3126gn25	3.0	Lean, Florence	False	True	3.0	True	1881.0	f	False	London;F.V. White and Co.;1881.	1881	Lean	1881	False	uk	False	False	False	8721756.0	False	My sister the actress	uk
uc2.ark+=13960=t90865h7g		Norris, Kathleen Thompson	True	True			1920.0	f	False	Garden City, N.Y.;Doubleday, Page & Company;1920.	1920	Norris	1920	False	us	False	False	False	6498415.0	False	Harriet and the piper	us
uiuo.ark+=13960=t85h8377h	5.0	Norris, W. E	False	False	5.0	True	1886.0	m	False	London;Bentley;1886.	1886	Norris	1886	False	uk	False	False	False	8718279.0	True	A bachelor's blunder	uk
mdp.39015085433301		Tarkington, Booth,	True	False			1914.0		False	Garden City, New York;Doubleday, Page & Company;1914.	1914	Tarkington	1914	False		False	False	False	5121568.0	False	Penrod	us
uiuo.ark+=13960=t99606c4g	3.0	Pomeroy, John	False	True	3.0	True	1871.0	m	False	London;Tinsley Brothers;1871.	1871	Pomeroy	1871	False	uk	False	False	False	8723059.0	False	The Scandinavian ring. A novel	uk
uc1.b3295180	1.0	Smith, Betty	True	False	1.0	True			False	New York|Harper|1948	1948	Smith	1948	False		False	False	False	6129032.0	False	Tomorrow will be better; a novel	us
uc1.32106014452145	2.0	Fleming, Ian	True	False	1.0	True			False	New York|New American Library|1965	1965	Fleming	1964	False		False	False	False	5569493.0	False	The man with the golden gun	uk
njp.32101063581712	3.0	King, Basil	True	True	3.0	True	1909.0	m	False	New York|Harper & Brothers|1909	1909	King	1909	False	us	False	False	False	6131061.0	False	The inner shrine	us
uc2.ark+=13960=t8rb6wt1j	4.0	Rinehart, Mary Roberts	True	False	4.0	True			False	New York;Review of Reviews;c1920	1920	Rinehart	1920	False		False	False	False	7671085.0	False	A poor wise man	us
nyp.33433074911102	2.0	Murray, Hamilton	False	True	2.0	True	1860.0	f	False	Cincinnati;U.P. James;c1860	1860	Murray	1860	False	uk	False	False	False	6672857.0	False	Falkenburg	us
nyp.33433074797394	2.0	Wright, Harold Bell,	True	False	2.0	True	1912.0		False	Chicago;The Book Supply Company;1912	1912	Wright	1912	False		False	False	False	6602326.0	False	Their yesterdays	us
uc1.$b298793	1.0	Golding, Louis	False	False	1.0	True	1936.0	m	False	New York|Farrar & Rinehart|c1936	1936	Golding	1936	False	uk	False	False	False	6532594.0	True	The Pursuer	uk
mdp.39015000631930	1.0	Lawrence, D. H	False	False	1.0	True	1928.0	m	False	London|W. Heinemann|1950	1950	Lawrence	1928	False	uk	False	False	False	537393.0	True	The Woman Who Rode Away	uk
njp.32101068170768		Howe, Mary A	False	True			1864.0	f	False	New York;J. Bradburn;1864.	1864	Howe	1864	False	us	False	False	False	6130936.0	False	The rival volunteers;	us
uc2.ark+=13960=t3610z94c	1.0	Connolly, James B	False	False	1.0	True	1902.0	m	False	New York;Charles Scribner's Sons;1908.	1908	Connolly	1902	False	us	False	False	False	6493885.0	True	Out of Gloucester	us
pst.000002028088	3.0	Harte, Bret	False	False	2.0	True	1869.0	m	False	San Francisco, Calif.;Book Club of San Francisco;1916.	1916	Harte	1869	False	us	True	False	False	6672990.0	True	The luck of roaring camp : The outcasts of Poker Flat ; [and] Tennessee's partner	us
uc2.ark+=13960=t94748x6r		Johnson, Owen,	True	False			1914.0		False	Indianapolis;The Bobbs-Merrill company;c1914	1914	Johnson	1914	False		False	False	False	782387.0	False	The salamander	us
uc1.32106001973962	1.0	Christie, Agatha	False	True	1.0	True	1938.0	f	False	New York|Dodd, Mead & company|1938.	1938	Christie	1938	False	uk	False	False	False	7127420.0	False	Appointment with death, a Poirot mystery.	uk
mdp.39015059414253		Steele, Wilbur Daniel	False	True			1925.0	m	False	New York|Harcourt, Brace and Company|c1925.	1925	Steele	1925	False	us	False	False	False	161845.0	False	Taboo / | $c: by Wilbur Daniel Steele.	us
mdp.39015063739802	2.0	Andrews, Mary Raymond Shipman	False	True	2.0	True	1919.0	f	False	New York;Scribner;1919.	1919	Andrews	1919	False	us	False	False	False	243127.0	False	Joy in the morning	us
mdp.39015040127014	2.0	Stewart, Mary	True	False	2.0	False			False	New York|Morrow|1979.	1979	Stewart	1943	False		False	False	False	300906.0	False	The last enchantment	guess: us
uc1.b4082899	2.0	Wilder, Thornton	True	False	2.0	True			False	New York|London|Harper & brothers|1935.	1935	Wilder	1935	False		False	False	False	1029712.0	False	Heaven's my destination	us
uc2.ark+=13960=t7cr5nx0k	10.0	Eggleston, Edward	False	False	4.0	True	1871.0	m	False	New York;Orange Judd;c1871.	1871	Eggleston	1871	False	us	False	False	False	1027313.0	True	The Hoosier school-master	us
uc1.$b441039	9.0	Day, Clarence	True	False	8.0	True			False	New York|London,A.A. Knopf|1935.	1935	Day	1935	False		False	False	False	1028356.0	False	Life with father	us
uc1.32106002086731		Anderson, Sherwood	False	False			1923.0	m	False	New York|B. W. Huebsch, inc.|1923.	1923	Anderson	1923	False	us	False	False	False	381914.0	True	Many Marriages	us
uc1.32106005857609		Lewis, Wyndham	False	False			1916.0	m	False	London;The Egoist;1918.	1918	Lewis	1916	False	uk	False	False	False	538555.0	True	Tarr	uk
nnc1.cr60162589	1.0	Paull, M. A	False	True	1.0	True	1872.0	f	False	Glasgow;John S. Marr & Sons;1872] .	1872	Paull	1872	False	uk	False	False	False	8416671.0	False	My parish and what happened in it / Mary Anna (Paull) Ripley	uk
mdp.39015059413149		Locke, William John,	True	False			1915.0		False	New York;John Lane company;London;John Lane;1915.	1915	Locke	1915	False		False	False	False	158503.0	False	Jaffery	uk
uc1.b3687467	5.0	Erskine, John	True	False	4.0	True			False	Indianapolis|Bobbs-Merrill|c1925	1925	Erskine	1925	False		False	False	False	388484.0	False	The private life of Helen of Troy	guess: us
uva.x002080085		Reid, Christian	False	True			1874.0	f	False	New York;D. Appleton and company;1874.	1874	Reid	1874	False	us	False	False	False	7669752.0	False	A daughter of Bohemia;	us
uc2.ark+=13960=t01z41z3p		Wright, Harold Bell,	True	False			1921.0		False		1921	Wright	1921	False		False	False	False	7677121.0	False	Helen of the old house	us
uc2.ark+=13960=t1td9qq24		Châteauclair, Wilfrid	False	True			1888.0	m	False	Montreal;W. Drysdale & co.;1888.	1888	Châteauclair	1888	False	ca	False	False	False	284184.0	False	The young seigneur;	ca
uc1.$b620170	1.0	Nagibin, I͡Uriĭ	False	True	1.0	True	1945.0	m	False	London|New York|Hutchinson|1945	1945	Nagibin	1945	False	ru	False	False	False	6097314.0	False	Each for all, | $c: by Yuri Nagibin.	ru
uiuo.ark+=13960=t2k65210v	3.0	Oliphant, Margaret	False	False	3.0	True	1873.0	f	False	London;Hurst and Blackett;1873.	1873	Oliphant	1873	False	uk	False	False	False	8721494.0	True	May	uk
uc2.ark+=13960=t9q23wb8q		Stacpoole, H. De Vere	True	False			1908.0	m	False		1908	Stacpoole	1908	False	ir	False	False	False	6541544.0	True	The blue lagoon	ir
mdp.39015059414741	3.0	McKenna, Stephen	False	True	3.0	True	1923.0	m	False	London|Hutchinson & co.|1923	1923	McKenna	1923	False	uk	False	False	False	158029.0	False	Vindication; | a novel, | $c: by Stephen McKenna.	uk
nyp.33433082523873	3.0	Alcott, Louisa May	False	False	2.0	True	1870.0	f	False	Boston;Roberts brothers;1870.	1870	Alcott	1870	False	us	False	False	False	1421444.0	True	an old-fashioned girl	us
nyp.33433043076763	1.0	Bottome, Phyllis	False	True	1.0	True	1922.0	f	False	New York;H. Doran;c1922	1922	Bottome	1922	False	uk	False	False	False	8611823.0	False	The kingfisher	uk
uiuo.ark+=13960=t8mc9d00r	3.0	Harwood, John Berwick	False	True	3.0	True	1866.0	m	False	London;R. Bentley;1866.	1866	Harwood	1866	False	uk	False	False	False	8722328.0	False	Plain John Orpington	uk
nyp.33433076061112	1.0	Warfield, Catherine Ann Ware	False	True	1.0	True	1867.0	f	False	New York;G.W. Carleton & Co.;London;S. Low, Son & Co.;1867.	1867	Warfield	1867	False	us	False	False	False	8660475.0	False	The romance of Beauseincourt	us
mdp.39015008850250	1.0	Segal, Erich	True	False	1.0	True			False	New York|New American Library|1970	1970	Segal	1970	False		False	False	False	3906219.0	False	Love story	us
mdp.39015000590714	5.0	Jerome, Jerome K.	True	False	2.0	True	1889.0		False	Bristol;J. W. Arrowsmith;1889.	1889	Jerome	1889	False		False	False	False	590086.0	False	Three men in a boat	non
uc1.a0001253111		O. Douglas	False	False			1920.0	f	False		1920	anonymous_O	1920	False	uk	False	False	False		True	Penny Plain	uk
inu.32000004070688	4.0	Sitwell, Edith	False	False	3.0	True	1937.0	f	False	London|V. Gollancz, ltd.|1937.	1937	Sitwell	1937	False	uk	False	False	False	6059742.0	True	I Live Under a Black Sun	guess: non-us
uc2.ark+=13960=t04x59c1c		Thurston, Katherine Cecil,	True	False			1905.0		False		1905	Thurston	1905	False		False	False	False	7692735.0	False	The gambler	guess: non-us
nyp.33433076072028	5.0	Jewett, Sarah Orne	False	False	2.0	True	1879.0	f	False	Boston;Houghton;Osgood and company;1879.	1879	Jewett	1879	False	us	False	False	False	1423408.0	True	Old friends and new	us
mdp.39015063918554	1.0	Eiker, Mathilde	False	True	1.0	True	1925.0	f	False	New York|The Macmillan company|1925.	1925	Eiker	1925	False	us	False	False	False	167796.0	False	Mrs. Mason's daughters, | $c: by Mathilde Eiker.	us
uc2.ark+=13960=t21c1wq1g		Davis, M. E. M	False	True			1907.0	f	False	Boston;New York;Houghton, Mifflin and company;1907.	1907	Davis	1907	False	us	False	False	False	285827.0	False	The price of silence	us
mdp.39015000594930	2.0	O'Hara, John	True	False	2.0	True			False	New York|Random House|1955.	1955	O'Hara	1955	False		False	False	False	1112551.0	False	Ten North Frederick	us
njp.32101007613167	1.0	Blagden, Isa	False	True	1.0	True	1861.0	f	False	London;Smith, Elder;1861.	1861	Blagden	1861	False	uk	False	False	False	8882286.0	False	Agnes Tremorne	uk
mdp.39015053592385	4.0	Morgan, Charles	True	False	4.0	True			False	New York|A. A. Knopf|1932.	1932	Morgan	1932	False		False	False	False	670995.0	False	The fountain	uk
uc1.b4090082		Powers, J.F	False	False			1947.0	m	False	Garden City, N.Y.|Doubleday|1951.	1951	Powers	1947	False	us	False	False	False	6150823.0	True	Prince of Darkness	us
uc1.b3325193	1.0	Lynde, Francis	False	True	1.0	True	1926.0	m	False	New York|C. Scribner's sons|1926.	1926	Lynde	1926	False	us	False	False	False	6131528.0	False	The tenderfoots, | $c: by Francis Lynde.	us
nyp.33433082251830		Atherton, Gertrude Franklin Horn,	True	False			1921.0		False	New York;Frederick A. Stokes company;c1921	1921	Atherton	1921	False		False	False	False	244807.0	False	The sisters-in-law;	us
uc1.b3579270		Tennyson, Alfred Tennyson,	True	False			1850.0		False		1861	Tennyson	1850	False		False	False	False		False	In memoriam	uk
mdp.39015063543840	1.0	Broster, Dorothy Kathleen	False	True	1.0	True	1923.0	f	False	Garden City, N. Y.|Doubleday, Page & company|1923.	1923	Broster	1923	False	uk	False	False	False	281504.0	False	The wounded name, | $c: by D. K. Broster.	uk
mdp.39015010204876	1.0	Smith, Martin Cruz	True	False	1.0	True			False	New York|Random House|c1981.	1981	Smith	1981	False		False	False	False	612561.0	False	Gorky Park	us
uiuo.ark+=13960=t3029cs0k		Braddon, M. E.	True	False			1862.0		False		1862	Braddon	1862	False		False	False	False	8720845.0	False	Lady Audley's secret	uk
uiuo.ark+=13960=t45q5j48v	3.0	Croker, B. M	False	True	3.0	True	1882.0	f	False	London;Tinsley Brothers;1882.	1882	Croker	1882	False	ir	False	False	False	8722572.0	False	Proper pride	ir
nyp.33433076066061	1.0	Flagg, W. J	False	False	1.0	True	1872.0	m	False	New York;Harper & Brothers;1872.	1872	Flagg	1872	False	us	False	False	False	8690283.0	True	A good investment	us
njp.32101067646404	2.0	Holmes, Mary Jane	False	True	2.0	True	1864.0	f	False	New York;Carleton, Publishers;1864.	1864	Holmes	1864	False	us	False	False	False	8961997.0	False	Darkness and daylight	us
uc1.32106011012165	1.0	Rice, Anne	True	False	1.0	True			False	New York|Knopf|Distributed by Random House|1992.	1992	Rice	1992	False		False	False	False	2957762.0	False	The tale of the body thief	us
uc1.$b322811		Boyd, James	False	False			1927.0	m	False	New York|C. Scribner's Sons|1927.	1927	Boyd	1927	False	us	False	False	False	475046.0	True	Marching On	us
uc1.$b87364	1.0	Chilton, Eleanor Carroll	False	True	1.0	True	1935.0	f	False	Indianapolis|New York|The Bobs-Merrill company|c1935	1935	Chilton	1935	False	us	False	False	False	6593483.0	False	Follow the furies.	us
mdp.39015010554676	39.0	Stevenson, Robert Louis,	True	False	26.0	True	1889.0	m	False	Leipzig;B. Tauchnitz;1889.	1889	Stevenson	1889	False	uk	False	False	False	1775093.0	False	The master of Ballantrae	uk
nyp.33433074893409	1.0	Mason, A. E. W	False	True	1.0	True	1901.0	m 	False	New York;F. Stokes;c1901.	1901	Mason	1901	False	uk	False	False	False	8666347.0	False	Ensign Knightley	uk
pst.000059006770	2.0	King, Stephen	True	False	2.0	True			False	Thorndike, Me.|G.K. Hall|c1981.	1981	King	1981	False		False	False	False	7045493.0	False	Cujo	us
uiuo.ark+=13960=t8jd54p32	6.0	Besant, Walter	False	False	6.0	True	1886.0	m	False	London;Chatto & Windus;1886.	1886	Besant	1886	False	uk	False	False	False	8718816.0	True	Children of Gibeon	uk
nyp.33433076049794	1.0	Rayne, M. L	False	True	1.0	True	1879.0	f	False	New York;G. W. Carleton & Co.; [etc., etc.;1879.	1879	Rayne	1879	False	us	False	False	False	8660018.0	False	Fallen among thieves	us
uc1.b4951443	2.0	Rossner, Judith	True	False	2.0	True			False	Boston|Houghton Mifflin|1983	1983	Rossner	1983	False		False	False	False	321764.0	False	August	us
uva.x004639182	5.0	Fox, John	True	False	5.0	True			False	New York;C. Scribner's Sons;1914, c1903.	1903	Fox	1903	False		False	False	False	9789936.0	False	The little shepherd of Kingdom Come	us
uc1.$b56348	1.0	Campbell, Frances W	False	True	1.0	True	1946.0	f	False	Indianapolis, New York|The Bobbs-Merrill company|1946	1946	Campbell	1946	False	us	False	False	False	6575822.0	False	Men of the Enchantress, | a novel | $c: by Frances Campbell.	us
mdp.39015037434886	1.0	Clark, Mary Higgins	True	False	1.0	True			False	New York|Simon & Schuster|c1996.	1996	Clark	1996	False		False	False	False	3062985.0	False	Moonlight becomes you : a novel	us
uva.x030802597		Knight, Helen C	False	True			1851.0	f	False	Philadelphia;American Sunday-School Union;1851.	1851	Knight	1851	False	us	False	False	False	8655167.0	False	chi.35738102	us
mdp.39015008386784		O'Flaherty, Liam	False	False			1929.0	m	False	London|Cape|1929.	1929	O'Flaherty	1929	False	uk	False	False	False	1398711.0	True	The House of Gold	uk
mdp.39015031236584		Howe, E. W	False	False			1884.0	m	False	Boston;New York;London;Harper & bros.;c1917	1917	Howe	1884	False	us	False	False	False	591617.0	True	The story of a country town	us
uva.x004326161		Porter, Eleanor H.	True	False			1913.0		False	Boston;L.C. Page;1913.	1913	Porter	1913	False		False	False	False	9789253.0	False	Pollyanna	us
uc1.b3727937	3.0	Yerby, Frank	True	False	3.0	True			False	New York|Dial Press|1948.	1948	Yerby	1948	False		False	False	False	6704594.0	False	The golden hawk	guess: us
mdp.39015063977790		Tarkington, Booth,	True	False			1915.0		False	New York;Grosset & Dunlap;c1915	1915	Tarkington	1915	False		False	False	False	123798.0	False	The turmoil	us
uc1.b250117		Lever, Charles James	False	False			1868.0	m	False	London;Smith, Elder;1868.	1868	Lever	1868	False	ir	False	False	False	6502421.0	True	The Bramleighs of Bishop's Folly	uk
mdp.39015065779418	3.0	Wallace, Lew	False	True	2.0	True	1893.0	m	False	New York;Harper;c1893.	1893	Wallace	1893	False	us	False	False	False	1187837.0	False	The prince of India, or, Why Constantinople fell	us
mdp.39015016441308		Harris, Joel Chandler	False	False			1902.0	m	False	New York;McClure, Phillips & Co.;c1902.	1902	Harris	1902	False	us	False	False	False	950797.0	True	Gabriel Tolliver	us
uc1.$b144788	1.0	Gálvez, Manuel	False	True	1.0	True	1934.0	m	False	London|John Lane|1934	1934	Gálvez	1934	False	argentine	False	False	False	6627169.0	False	Holy Wednesday, | $c: by Manuel Gálvez; translated from the Spanish by Warre B. Wells.	guess: non-us
wu.89098020001	1.0	Denison, Mary A	False	True	1.0	True	1865.0	f	False	Philadelphia;T. B. Peterson & Brothers;c1865	1865	Denison	1865	False	us	False	False	False	5946368.0	False	The lover's trials;	us
uc2.ark+=13960=t86h4jj86	6.0	Ainsworth, William Harrison	False	True	2.0	True	1854.0	m	False	London;Routledge;1854	1854	Ainsworth	1854	False	uk	False	False	False	7685244.0	False	The flitch of bacon, or The custom of Dunmow;	uk
uc2.ark+=13960=t2n58cz1k	7.0	Roe, Edward Payson	False	True	2.0	True	1874.0	m	False	New York;Dodd & Mead;c1874	1874	Roe	1874	False	us	False	False	False	6103027.0	False	Opening a chestnut burr	us
nyp.33433076076334	1.0	Hartman, Lee Foster	False	True	1.0	True	1914.0	m	False	New York;London;Harper & Brothers;1914.	1914	Hartman	1914	False	us	False	False	False	8659127.0	False	The white sapphire;	us
uc2.ark+=13960=t6j102c3z		Thurston, Katherine Cecil,	True	False			1910.0		False		1910	Thurston	1910	False		False	False	False	6541611.0	False	Max	guess: non-us
mdp.49015002827708	1.0	Steel, Danielle	True	False	1.0	True			False	New York, N.Y.|Delacorte Press|1992.	1992	Steel	1992	False		False	False	False	4544821.0	False	Mixed blessings	us
nc01.ark+=13960=t4jm2p10j		Coffin, Charles Carleton	False	True			1865.0	m	False	Boston;Ticknor and Fields;1866.	1866	Coffin	1865	False	us	False	False	False	7684506.0	False	Winning his way	us
uc1.b4105458		Morrison, Arthur	False	False			1896.0	m	False	Chicago;H. S. Stone;1896.	1896	Morrison	1896	False	uk	False	False	False	242096.0	True	A child of the Jago	uk
uiuo.ark+=13960=t2988vt7d	3.0	Smart, Hawley	False	True	3.0	True	1885.0	m	False	London;Chapman and Hall;1885.	1885	Smart	1885	False	uk	False	False	False	8723801.0	False	Tie and trick	uk
uc2.ark+=13960=t46q1vc8h		Watson, William Davy	False	True			1851.0	m	False	London;Smith, Elder;1851.	1851	Watson	1848	False	uk	False	False	False	7693629.0	False	Trevethlan	uk
uc1.$b56977	1.0	Lubbock, Percy	False	False	1.0	True	1925.0	m	False	London|Jonathan Cape|1925	1925	Lubbock	1925	False	uk	False	False	False	10109919.0	True	The Region Cloud	uk
uc2.ark+=13960=t4gm83h3w	2.0	Oyen, Henry	False	True	2.0	True	1921.0	m	False	New York;George H. Doran company;c1921	1921	Oyen	1921	False	us	False	False	False	7667844.0	False	Twisted trails	us
mdp.39015030728144		Carroll, Gladys Hasty	False	True			1937.0	f	False	New York|The Macmillan company|1937.	1937	Carroll	1937	False	us	False	False	False	626080.0	False	Neighbor to the sky, | $c: by Gladys Hasty Carroll.	us
nyp.33433076079080	15.0	Wharton, Edith	True	False	8.0	True			False	New York [etc.;D. Appleton and Company;1920.	1920	Wharton	1920	False		False	False	False	1029666.0	False	The age of innocence	us
mdp.39015021828283	1.0	Cisneros, Sandra	False	False	1.0	True			False	New York|Random House|c1991.	1991	Cisneros	1991	False		True	False	False	2466513.0	False	Woman hollering creek, and other stories	guess: us
dul1.ark+=13960=t9572983r		Ingoldsby, Thomas,	True	False			1840.0		False		1848	Ingoldsby	1840	False		False	False	False	10944072.0	False	The Ingoldsby legends	uk
uc1.b3759955	5.0	Wells, H. G.	True	False	4.0	True	1909.0		False	New York;London;Harper & brothers;1909.	1909	Wells	1909	False		False	False	False	6710198.0	False	Ann Veronica	non
uiuo.ark+=13960=t1tf0f91w	3.0	Sheppard, Elizabeth Sara	False	True	3.0	True	1854.0	f	False	London;Smith, Elder;1854.	1854	Sheppard	1854	False	uk	False	False	False	8719094.0	False	Counterparts, or, The cross of love	uk
mdp.39015030851136	2.0	Bromfield, Louis	True	False	2.0	True			False	New York|London|Harper & Bros.|c1943	1943	Bromfield	1943	False		False	False	False	582440.0	False	Mrs. Parkington	us
